wavelength [nm],min loss [dB],max loss [dB]
1591.3760761506765,-30.2817516,-54.7341687
1591.3774265590553,-30.916803,-51.7489087
1591.378776969726,-31.0498254,-61.672249
1591.3801273826882,-31.1974093,-52.7693579
1591.3814777979426,-30.6436078,-56.2829511
1591.382828215489,-30.3340395,-57.5482893
1591.3841786353269,-31.8241562,-54.3218741
1591.3855290574568,-32.1877773,-50.9498308
1591.3868794818789,-31.7247191,-58.2178513
1591.3882299085926,-31.9135919,-52.483269
1591.3895803375983,-31.4968058,-56.3051247
1591.390930768896,-31.6827767,-67.4201614
1591.3922812024853,-31.9300953,-58.7343443
1591.393631638367,-31.8791975,-56.6121194
1591.3949820765401,-32.198303,-58.2629827
1591.3963325170055,-32.1480399,-58.6932472
1591.3976829597625,-32.6118457,-75.876428
1591.399033404812,-32.8082261,-59.5695903
1591.4003838521528,-32.8429863,-61.6570443
1591.401734301786,-33.2139809,-75.9605692
1591.403084753711,-32.8220621,-63.6284772
1591.4044352079281,-33.2755101,-58.2611306
1591.405785664437,-34.081012,-57.612132
1591.4071361232382,-33.5553042,-57.4635521
1591.4084865843308,-33.3345952,-53.3090861
1591.409837047716,-33.5519656,-73.0074227
1591.4111875133929,-33.516924,-56.8237648
1591.412537981362,-33.6581896,-66.8578303
1591.4138884516228,-33.4994782,-58.8194796
1591.4152389241758,-33.8472965,-60.9507568
1591.4165893990207,-34.2313599,-62.7414385
1591.4179398761578,-34.6510766,-56.9886808
1591.4192903555868,-34.3660879,-53.6018672
1591.420640837308,-33.761123,-65.4565703
1591.421991321321,-34.4654106,-51.8019279
1591.4233418076265,-34.5234743,-77.3244082
1591.4246922962234,-34.4555413,-68.4477108
1591.426042787113,-34.8878412,-61.3139918
1591.4273932802942,-34.8553094,-54.3638923
1591.4287437757678,-35.2512654,-51.772062
1591.430094273533,-35.0221922,-61.0580768
1591.431444773591,-34.1808806,-61.5616687
1591.4327952759404,-34.8428333,-52.4791752
1591.4341457805824,-34.255986,-51.0271747
1591.4354962875163,-33.7188154,-70.0805553
1591.4368467967424,-33.4494319,-59.1183153
1591.4381973082604,-33.2000988,-57.5513792
1591.4395478220708,-34.4761055,-63.4280475
1591.4408983381732,-34.6752392,-57.4050481
1591.4422488565676,-34.1932729,-71.4339528
1591.4435993772543,-33.8890718,-63.2866413
1591.4449499002333,-33.2372375,-64.1616352
1591.446300425504,-33.5454811,-67.5770497
1591.4476509530673,-33.4331406,-67.4738086
1591.4490014829223,-33.0301773,-55.129842
1591.45035201507,-33.2771823,-60.759854
1591.4517025495095,-33.3095679,-63.3895061
1591.4530530862414,-33.6869817,-60.4596084
1591.4544036252653,-33.3234103,-51.929787
1591.4557541665815,-32.1783336,-49.623697
1591.4571047101897,-32.2904262,-52.6049031
1591.4584552560905,-32.6805284,-51.9463399
1591.4598058042834,-32.4930245,-53.3903325
1591.4611563547683,-32.1516061,-66.5761585
1591.4625069075453,-31.7129423,-58.6030295
1591.463857462615,-31.9948594,-55.25782
1591.4652080199767,-32.6379501,-51.1035698
1591.4665585796304,-31.9666661,-56.4052622
1591.4679091415767,-31.0539682,-56.6734196
1591.469259705815,-31.4491976,-55.9735682
1591.4706102723458,-31.5648832,-64.5719101
1591.4719608411685,-31.4900015,-58.5293917
1591.473311412284,-31.4511973,-58.0677429
1591.4746619856912,-30.8430121,-54.2951117
1591.4760125613911,-30.6974332,-56.7179674
1591.477363139383,-30.5927869,-55.039891
1591.4787137196674,-30.5380469,-58.205177
1591.4800643022438,-31.1297501,-52.3364769
1591.4814148871128,-30.8291264,-61.4443185
1591.482765474274,-30.1880211,-52.8711681
1591.4841160637277,-30.3703118,-61.2306316
1591.4854666554734,-30.5703803,-53.611119
1591.4868172495117,-30.4509849,-66.5587045
1591.488167845842,-30.4705317,-57.2175858
1591.489518444465,-30.6386026,-57.4518586
1591.4908690453801,-30.4054777,-54.3808457
1591.4922196485877,-30.2306473,-56.1877755
1591.4935702540874,-30.5577551,-79.3574941
1591.4949208618798,-30.1398404,-56.8430441
1591.4962714719643,-29.6364054,-61.5694181
1591.4976220843414,-30.0421237,-52.0217329
1591.4989726990107,-29.7997563,-52.9263028
1591.5003233159725,-29.4216305,-67.1974623
1591.5016739352266,-29.5601378,-66.4051242
1591.5030245567732,-29.4000216,-55.1356854
1591.504375180612,-29.5651277,-57.6548097
1591.5057258067434,-30.1659576,-54.9191717
1591.5070764351672,-30.0640329,-53.1947527
1591.5084270658833,-29.4627924,-55.3852236
1591.5097776988919,-29.4644035,-51.6016068
1591.511128334193,-29.0320025,-69.501229
1591.5124789717863,-28.9137645,-52.8632042
1591.5138296116725,-29.5367334,-57.7911129
1591.5151802538505,-29.2363844,-70.4738233
1591.5165308983214,-29.0249603,-73.7769134
1591.5178815450847,-29.756465,-54.1352448
1591.5192321941406,-29.7723206,-59.3607608
1591.5205828454887,-29.2545632,-62.4164132
1591.5219334991293,-29.4216754,-53.5397897
1591.5232841550624,-29.3963607,-61.1681831
1591.5246348132882,-29.1822822,-63.768309
1591.5259854738063,-29.2686861,-73.7001332
1591.5273361366171,-28.7280722,-56.1321967
1591.5286868017201,-28.6821541,-54.8303108
1591.5300374691158,-29.0728156,-62.2556076
1591.5313881388038,-29.0883257,-54.6222389
1591.5327388107846,-29.3557871,-58.970003
1591.5340894850578,-29.1007466,-56.2402802
1591.5354401616237,-28.858863,-61.4169649
1591.5367908404821,-29.0174513,-68.3317944
1591.538141521633,-28.7089858,-69.6480521
1591.5394922050762,-28.840626,-57.5295647
1591.5408428908122,-29.1867618,-56.2371061
1591.5421935788409,-28.8923189,-57.2909682
1591.5435442691619,-28.8455952,-62.7765414
1591.5448949617755,-28.730683,-57.5394001
1591.5462456566818,-28.6355028,-57.6073505
1591.5475963538809,-28.8919664,-67.7736593
1591.548947053372,-28.6981593,-59.4719962
1591.5502977551564,-28.432979,-55.5091386
1591.5516484592329,-28.6962383,-59.7464872
1591.5529991656022,-28.7496888,-54.824408
1591.554349874264,-28.7785378,-51.9359697
1591.5557005852186,-29.1847865,-66.905519
1591.5570512984657,-28.6852117,-52.0347544
1591.5584020140054,-28.1750055,-60.7524552
1591.5597527318378,-28.6526791,-54.4620573
1591.561103451963,-28.6007867,-58.97622
1591.5624541743805,-28.4946264,-64.4773003
1591.5638048990909,-28.6247024,-54.2766036
1591.5651556260939,-28.3457885,-56.9787055
1591.5665063553897,-28.6489254,-55.3143496
1591.567857086978,-28.5875555,-57.999633
1591.5692078208592,-28.2448463,-59.1372997
1591.5705585570327,-28.6258514,-63.6812544
1591.5719092954994,-28.591029,-59.7318129
1591.5732600362583,-28.2982872,-58.0630222
1591.5746107793102,-28.0557102,-54.7533417
1591.5759615246548,-27.9817737,-53.1962128
1591.5773122722921,-28.4352585,-63.6046617
1591.578663022222,-28.4878234,-63.8431085
1591.5800137744448,-28.4104235,-64.7589476
1591.58136452896,-28.3424748,-63.2596234
1591.5827152857685,-28.2074986,-54.8854829
1591.5840660448691,-28.3020259,-59.582156
1591.585416806263,-28.041325,-54.4908552
1591.5867675699492,-27.9670249,-60.1339257
1591.5881183359286,-28.0661348,-57.8734216
1591.5894691042004,-28.4105616,-70.8979368
1591.5908198747654,-28.776765,-52.0222988
1591.5921706476227,-28.2109053,-62.2022249
1591.5935214227732,-28.0078916,-61.1041357
1591.594872200216,-28.5698075,-60.2133237
1591.5962229799522,-28.3183416,-54.3613905
1591.5975737619808,-28.1360626,-58.2241274
1591.5989245463024,-28.2608558,-65.0639756
1591.6002753329167,-28.0785882,-61.0157995
1591.601626121824,-28.0698847,-55.1784037
1591.6029769130237,-28.1813508,-54.0424033
1591.6043277065166,-28.1152777,-61.9820295
1591.6056785023022,-28.1229144,-59.0585358
1591.6070293003809,-28.1967018,-58.7600623
1591.6083801007521,-28.10902,-55.2465247
1591.6097309034164,-28.0844873,-56.8404892
1591.6110817083734,-28.03579,-54.3536196
1591.6124325156234,-28.2193215,-58.5346222
1591.613783325166,-28.3308201,-55.1581828
1591.6151341370019,-27.8015448,-51.5125977
1591.6164849511304,-27.8984184,-59.8675426
1591.617835767552,-28.1121143,-51.5932703
1591.6191865862663,-27.6445705,-55.4518349
1591.6205374072736,-27.9418316,-59.4974335
1591.6218882305736,-28.177582,-57.3910819
1591.6232390561668,-28.0033513,-57.2375297
1591.624589884053,-28.0743093,-58.5050156
1591.6259407142318,-27.8845421,-52.2357083
1591.6272915467036,-28.0635859,-58.8612241
1591.6286423814684,-27.8441087,-55.3976272
1591.6299932185264,-27.6414489,-55.5772704
1591.631344057877,-28.0855771,-54.7695389
1591.6326948995206,-27.7273028,-50.0321662
1591.6340457434571,-28.1171993,-60.0759778
1591.635396589687,-28.489908,-61.4245434
1591.6367474382093,-27.6515103,-58.0163125
1591.6380982890248,-27.7356519,-52.5573236
1591.6394491421333,-27.7647821,-54.0169327
1591.640799997535,-27.4039387,-61.8915682
1591.6421508552294,-27.9806301,-64.593518
1591.6435017152169,-28.1799789,-56.5403316
1591.6448525774974,-27.6739527,-63.2692298
1591.646203442071,-27.4233663,-51.0630373
1591.6475543089375,-27.563714,-56.2559871
1591.6489051780973,-27.9332126,-59.2926446
1591.6502560495496,-27.9409013,-68.2765986
1591.6516069232955,-27.6206737,-62.4524062
1591.652957799334,-27.4012544,-58.9179065
1591.6543086776658,-27.711801,-59.771555
1591.6556595582906,-28.1922069,-57.7960005
1591.6570104412085,-28.074248,-59.0868199
1591.6583613264193,-27.7567933,-56.8642392
1591.6597122139235,-27.8793434,-64.5478837
1591.6610631037204,-27.9934365,-53.7157294
1591.6624139958105,-27.4780059,-61.412928
1591.6637648901938,-27.540827,-62.1487552
1591.6651157868703,-27.9431894,-65.4847328
1591.6664666858396,-27.3648434,-60.8116606
1591.6678175871023,-27.3033317,-52.4417713
1591.6691684906577,-27.7797577,-55.8184645
1591.6705193965067,-27.6849928,-52.9047919
1591.6718703046486,-27.8650772,-56.0844951
1591.6732212150837,-27.9416033,-60.2615632
1591.6745721278116,-28.0048509,-51.06963
1591.6759230428331,-28.0821568,-67.9787754
1591.6772739601474,-27.9311384,-57.6760061
1591.6786248797553,-27.9875101,-54.3874214
1591.679975801656,-27.7931817,-61.6240813
1591.6813267258499,-27.5772945,-56.2070197
1591.682677652337,-27.8853418,-53.8658023
1591.6840285811174,-27.8784893,-57.5475448
1591.6853795121906,-28.0195439,-61.9165399
1591.6867304455575,-28.0856807,-59.9153321
1591.6880813812172,-27.7620931,-53.6155475
1591.6894323191705,-27.659734,-62.6600218
1591.6907832594165,-27.4946984,-52.0509147
1591.6921342019562,-27.4671388,-56.8179618
1591.6934851467888,-27.3712307,-53.6200324
1591.6948360939148,-27.3482958,-62.9895306
1591.696187043334,-27.9047432,-66.5721353
1591.6975379950463,-27.8072916,-59.9510897
1591.698888949052,-27.6141398,-57.0664931
1591.7002399053508,-28.3075172,-63.1325268
1591.7015908639432,-27.9943592,-58.0991377
1591.7029418248285,-27.5543291,-62.3818868
1591.704292788007,-27.9525835,-62.0983241
1591.705643753479,-27.7008399,-75.4235031
1591.7069947212444,-27.4803654,-64.4354243
1591.7083456913026,-27.6273999,-57.7408702
1591.7096966636545,-27.3083305,-50.0485734
1591.7110476382995,-27.592781,-52.9264377
1591.712398615238,-27.9312403,-58.5066968
1591.7137495944696,-27.7741891,-56.9257422
1591.7151005759947,-27.5698295,-58.4018475
1591.7164515598129,-27.5178068,-60.6958685
1591.7178025459248,-27.6664268,-55.2799185
1591.7191535343295,-27.6239715,-55.6750136
1591.720504525028,-27.6023547,-70.4795679
1591.7218555180195,-27.8693487,-57.8368537
1591.7232065133046,-27.6803638,-63.2272999
1591.7245575108827,-27.5044039,-61.1879243
1591.7259085107546,-27.6064546,-52.3033923
1591.7272595129195,-27.4100659,-55.7200858
1591.728610517378,-27.2072009,-46.7124105
1591.7299615241297,-27.2928529,-63.704046
1591.731312533175,-27.6829202,-50.4520516
1591.7326635445136,-27.8015903,-60.2236952
1591.7340145581456,-27.4283111,-57.8200783
1591.7353655740708,-27.29492,-68.6127604
1591.7367165922897,-27.4780993,-57.3119895
1591.7380676128018,-28.0258763,-57.3128202
1591.7394186356075,-27.9784032,-63.5200071
1591.7407696607065,-27.3175218,-60.0566963
1591.742120688099,-27.5306248,-53.7809013
1591.7434717177848,-27.549827,-56.0992486
1591.7448227497641,-27.3616039,-65.3839003
1591.746173784037,-27.7020445,-58.4949246
1591.7475248206033,-27.5521605,-51.0711127
1591.7488758594627,-27.5023311,-58.7147452
1591.750226900616,-27.4438099,-56.8431803
1591.7515779440625,-27.6289507,-57.6637828
1591.7529289898027,-28.2647657,-56.6549387
1591.7542800378362,-27.2287067,-56.7295214
1591.7556310881635,-26.8740895,-56.7204104
1591.7569821407837,-27.9660441,-57.0726167
1591.758333195698,-27.4142495,-60.6282656
1591.7596842529053,-27.2176216,-58.9290037
1591.7610353124066,-27.6679443,-57.5200762
1591.762386374201,-27.0907024,-57.8312788
1591.7637374382894,-27.6068132,-68.7930642
1591.7650885046708,-28.0931721,-60.9224139
1591.7664395733461,-27.3869049,-55.863299
1591.7677906443148,-27.3938053,-53.7478914
1591.769141717577,-27.5080342,-55.6071855
1591.7704927931327,-27.5913058,-57.6808404
1591.7718438709824,-27.7614297,-58.8232239
1591.773194951125,-27.5053595,-60.4136297
1591.7745460335616,-27.5850955,-62.5571985
1591.7758971182916,-27.7299615,-61.2621366
1591.7772482053153,-27.5771732,-55.4014945
1591.7785992946328,-27.8792516,-56.8882313
1591.7799503862434,-27.889903,-55.7062862
1591.7813014801477,-27.2852434,-54.609155
1591.782652576346,-27.4847824,-58.4952126
1591.7840036748378,-27.9187159,-59.4662333
1591.7853547756229,-27.5376344,-58.7291822
1591.7867058787017,-27.3584451,-56.711628
1591.7880569840743,-27.9236921,-64.2217137
1591.7894080917404,-27.9189133,-55.5273593
1591.7907592017,-27.3811439,-54.1988876
1591.7921103139536,-27.5439599,-53.3576988
1591.7934614285007,-27.6879932,-63.1671809
1591.7948125453413,-27.3558075,-53.9628768
1591.7961636644757,-27.528145,-52.3188187
1591.7975147859038,-27.7209931,-56.3745753
1591.7988659096254,-27.4885222,-59.3763289
1591.800217035641,-27.7379667,-57.5324901
1591.80156816395,-28.0244467,-66.7398445
1591.8029192945528,-27.6850936,-57.3300709
1591.8042704274492,-27.840805,-55.6000615
1591.8056215626395,-28.0388026,-62.2682653
1591.8069727001234,-27.5423919,-54.4234461
1591.808323839901,-27.4806564,-63.8118913
1591.8096749819722,-27.6126346,-65.9559434
1591.8110261263375,-27.8184842,-58.4540431
1591.8123772729962,-27.8100057,-54.6327784
1591.8137284219488,-27.3614997,-66.7002722
1591.815079573195,-27.7626038,-54.3093025
1591.816430726735,-28.0590821,-55.2537208
1591.8177818825686,-27.5152365,-59.6683989
1591.8191330406964,-27.7216894,-57.6515621
1591.8204842011176,-28.027122,-76.8434809
1591.8218353638329,-27.9481446,-53.8487127
1591.8231865288415,-27.7892317,-55.4699996
1591.8245376961443,-27.4179114,-65.7535193
1591.8258888657406,-27.4441461,-57.5293191
1591.8272400376309,-27.4901387,-51.7645791
1591.828591211815,-27.6649075,-54.5557977
1591.8299423882927,-28.0721344,-55.4037038
1591.8312935670642,-28.0555626,-54.7116203
1591.83264474813,-27.9033658,-52.262669
1591.8339959314892,-27.8415942,-54.7395779
1591.8353471171424,-27.6922898,-57.6133277
1591.8366983050892,-27.5828299,-54.3605317
1591.83804949533,-27.6309402,-53.3158378
1591.8394006878648,-27.8782364,-52.466008
1591.8407518826932,-27.9178129,-52.7846213
1591.8421030798156,-27.8223108,-56.7625644
1591.843454279232,-27.8339442,-55.4078848
1591.844805480942,-27.8754753,-56.7212125
1591.846156684946,-28.0270994,-56.8733661
1591.8475078912438,-28.0287292,-61.2126912
1591.8488590998356,-28.0092346,-53.2441166
1591.8502103107212,-28.1370098,-75.1664615
1591.851561523901,-27.8883772,-55.487982
1591.8529127393742,-27.5560575,-57.3111365
1591.8542639571417,-27.7478805,-54.2266882
1591.8556151772032,-28.2083905,-57.6351576
1591.8569663995584,-28.0088369,-59.8250068
1591.8583176242073,-27.7060697,-51.3269299
1591.8596688511507,-28.039203,-53.9632021
1591.8610200803878,-28.0124968,-82.9435308
1591.8623713119187,-27.5781564,-58.4875259
1591.8637225457435,-27.8219126,-53.9558646
1591.8650737818625,-27.939562,-55.5599744
1591.8664250202755,-27.5440272,-58.8271932
1591.8677762609823,-27.7304529,-64.857367
1591.8691275039832,-28.0185883,-64.461833
1591.870478749278,-28.008651,-68.0047755
1591.8718299968668,-28.1182038,-55.6548879
1591.8731812467495,-27.692933,-51.1883294
1591.8745324989263,-27.3271536,-55.5751533
1591.875883753397,-27.8517627,-58.4885701
1591.877235010162,-28.0571073,-72.2240165
1591.8785862692207,-27.941415,-56.0684198
1591.8799375305737,-28.04845,-70.7817897
1591.8812887942204,-27.8182362,-56.4878733
1591.8826400601615,-27.9027868,-52.8031405
1591.8839913283962,-28.3021856,-55.8692855
1591.8853425989255,-27.9470084,-54.7927605
1591.8866938717483,-27.514846,-52.9310218
1591.8880451468656,-28.0548555,-58.2321151
1591.8893964242766,-28.2729133,-58.2739766
1591.890747703982,-27.8255675,-66.5870629
1591.8920989859812,-27.8164668,-57.2552606
1591.8934502702748,-27.7634646,-67.7023805
1591.8948015568621,-27.7027613,-59.0613836
1591.896152845744,-28.0987565,-59.3226565
1591.8975041369195,-28.057751,-68.3441324
1591.8988554303894,-28.0574984,-63.9121102
1591.900206726153,-28.2489496,-59.780269
1591.9015580242115,-27.8341757,-64.4382674
1591.9029093245633,-27.7290344,-58.6240519
1591.9042606272099,-28.0763745,-53.8968435
1591.9056119321501,-27.9345827,-51.3811523
1591.9069632393848,-27.7059633,-54.1663639
1591.9083145489135,-27.8637142,-58.689685
1591.9096658607364,-27.6763728,-77.6595219
1591.9110171748532,-27.6713737,-62.7594811
1591.9123684912647,-28.1683224,-59.2770654
1591.9137198099697,-28.0044457,-59.9769707
1591.9150711309694,-27.7252513,-64.0806732
1591.916422454263,-28.1064777,-56.5091829
1591.9177737798511,-28.2551005,-60.8851999
1591.9191251077332,-27.9617753,-62.2073506
1591.9204764379094,-27.744034,-54.8668442
1591.9218277703799,-27.7478061,-54.0398601
1591.9231791051448,-27.8889933,-55.2430754
1591.9245304422036,-28.1344884,-56.655598
1591.9258817815569,-27.7674223,-59.6859743
1591.9272331232041,-27.4528133,-59.0021707
1591.9285844671458,-28.0547102,-58.1393795
1591.9299358133817,-27.9369897,-61.1341436
1591.9312871619118,-27.8441049,-53.2698709
1591.932638512736,-28.2605217,-57.0708974
1591.9339898658548,-27.73352,-60.260356
1591.9353412212677,-27.683375,-58.7666434
1591.9366925789748,-28.1066099,-67.1829305
1591.9380439389763,-28.1965087,-56.8005371
1591.939395301272,-28.4805663,-55.403418
1591.9407466658618,-27.7733193,-63.8069026
1591.9420980327463,-27.4102328,-56.227729
1591.943449401925,-27.6974723,-57.4754641
1591.9448007733977,-27.5310793,-53.3081704
1591.946152147165,-27.5536802,-54.4919816
1591.9475035232265,-27.5356354,-59.149276
1591.9488549015825,-27.8456199,-57.9896534
1591.9502062822326,-28.1112877,-54.8398243
1591.951557665177,-27.7257053,-56.3105499
1591.9529090504159,-27.7066328,-58.7685681
1591.9542604379492,-27.6710423,-57.3428193
1591.9556118277765,-27.6266995,-58.6970899
1591.9569632198986,-27.582099,-54.6494565
1591.9583146143148,-27.625555,-59.9913487
1591.9596660110255,-28.0536147,-54.3893424
1591.9610174100303,-27.7908242,-61.7137813
1591.96236881133,-27.8011724,-61.3539515
1591.9637202149236,-28.1888986,-53.0180081
1591.9650716208118,-27.6618807,-60.0254841
1591.9664230289943,-27.5245008,-52.6723281
1591.9677744394714,-27.7267504,-54.2754003
1591.9691258522425,-27.7217956,-65.3944309
1591.9704772673085,-27.6568868,-69.1294047
1591.9718286846687,-27.4429273,-60.0393117
1591.9731801043233,-27.8147946,-63.345285
1591.9745315262724,-27.8167962,-56.2775907
1591.975882950516,-27.5276519,-54.350913
1591.9772343770537,-27.9370683,-59.8065487
1591.9785858058863,-28.0384214,-58.1316955
1591.979937237013,-27.9906654,-55.4944003
1591.9812886704347,-27.8711453,-58.4898612
1591.9826401061503,-27.6424407,-60.4324089
1591.9839915441607,-27.8890826,-63.885481
1591.9853429844652,-27.9056864,-62.6817179
1591.9866944270645,-27.7741527,-51.6129586
1591.9880458719583,-27.5603838,-52.7700045
1591.9893973191465,-27.710529,-55.0904976
1591.9907487686291,-28.1036483,-61.215471
1591.9921002204067,-27.7252906,-57.6074693
1591.9934516744781,-27.9222979,-57.9994364
1591.9948031308445,-27.9893186,-53.3237932
1591.9961545895053,-27.4419173,-60.4059101
1591.9975060504607,-27.9182016,-58.4542215
1591.9988575137106,-27.6738314,-58.7230186
1592.0002089792551,-27.5010655,-55.9277029
1592.0015604470939,-28.3838324,-65.0245938
1592.0029119172275,-27.9693257,-63.380053
1592.0042633896555,-27.4681561,-63.8749044
1592.0056148643782,-27.4098657,-57.0513182
1592.0069663413954,-27.5746984,-59.0045019
1592.0083178207074,-27.8936102,-64.3145317
1592.0096693023136,-27.5315442,-59.7415178
1592.0110207862147,-27.8550317,-56.9209608
1592.0123722724102,-28.0085373,-53.0027773
1592.0137237609006,-27.7362483,-57.8163995
1592.0150752516854,-28.3369073,-53.5975543
1592.0164267447647,-27.8178952,-63.3841763
1592.0177782401386,-27.5218075,-54.1804838
1592.0191297378074,-28.1525536,-60.0521629
1592.0204812377708,-27.748499,-65.7885933
1592.0218327400287,-27.857374,-68.4144346
1592.023184244581,-28.2425162,-58.7292264
1592.0245357514284,-28.1564426,-61.7204637
1592.0258872605705,-28.1933075,-59.6278298
1592.0272387720067,-27.9794755,-66.0656816
1592.0285902857381,-27.7889681,-60.0191318
1592.029941801764,-27.7201462,-54.9087669
1592.0312933200846,-27.7002018,-60.8542991
1592.0326448406997,-27.9148225,-56.093189
1592.0339963636097,-28.0512038,-59.2150834
1592.0353478888142,-28.228913,-55.5417251
1592.0366994163137,-27.886878,-50.896902
1592.0380509461077,-27.6211094,-59.9678872
1592.0394024781965,-28.2266424,-57.6813286
1592.0407540125798,-28.4008237,-68.0393803
1592.0421055492582,-27.8181865,-57.9688378
1592.043457088231,-27.776188,-71.7608994
1592.0448086294987,-28.2012973,-56.102618
1592.046160173061,-28.034471,-54.7883267
1592.0475117189183,-27.725815,-52.2397771
1592.0488632670701,-27.8981604,-64.1399217
1592.050214817517,-28.1232287,-51.2645118
1592.0515663702581,-28.1925983,-62.1884747
1592.0529179252947,-27.7879196,-63.8880731
1592.0542694826254,-28.185544,-59.0896705
1592.0556210422512,-28.7158001,-58.3146975
1592.0569726041717,-28.1045843,-53.8901424
1592.0583241683871,-28.2007989,-62.255583
1592.0596757348972,-28.2155557,-63.596642
1592.0610273037023,-27.9285897,-54.3122182
1592.062378874802,-28.2910881,-75.9530047
1592.0637304481968,-28.0085115,-52.0066456
1592.0650820238861,-28.2362078,-57.4448443
1592.0664336018704,-28.401901,-58.9114086
1592.0677851821495,-27.7869117,-55.9173798
1592.0691367647235,-27.8048858,-59.7353425
1592.070488349592,-27.8288814,-56.7078561
1592.0718399367559,-28.264197,-55.9144182
1592.0731915262143,-28.7531393,-54.5630331
1592.0745431179678,-28.3428859,-67.0839602
1592.0758947120157,-28.4556846,-61.7005771
1592.077246308359,-28.2539138,-58.2126558
1592.078597906997,-28.2980701,-61.6908247
1592.07994950793,-28.7116554,-51.6573353
1592.0813011111577,-28.2190013,-66.0045904
1592.0826527166803,-28.3170969,-58.6225189
1592.0840043244978,-28.5020986,-60.5822557
1592.0853559346106,-28.2360004,-71.8652396
1592.0867075470178,-28.3034174,-61.704585
1592.0880591617201,-28.0590525,-55.0279303
1592.0894107787174,-28.3964602,-60.0859606
1592.0907623980097,-28.5770058,-67.0085678
1592.0921140195967,-28.2165497,-59.1637604
1592.093465643479,-28.3359774,-60.8676963
1592.094817269656,-28.3971299,-55.7063648
1592.096168898128,-28.5580733,-60.4336215
1592.097520528895,-28.484713,-52.590117
1592.098872161957,-28.2368814,-60.6208264
1592.1002237973137,-28.5479744,-52.7176089
1592.1015754349658,-28.3379664,-59.3267232
1592.1029270749127,-28.4464845,-61.8406426
1592.1042787171546,-29.0227335,-52.9054137
1592.1056303616915,-28.5595891,-63.0814794
1592.1069820085233,-28.1547969,-52.9798954
1592.1083336576503,-28.0876782,-53.4425425
1592.1096853090721,-28.0655416,-51.2501409
1592.1110369627893,-28.2879947,-62.3612355
1592.112388618801,-28.0062568,-54.5754781
1592.1137402771083,-28.07846,-60.7606523
1592.11509193771,-28.5022752,-57.5103553
1592.1164436006075,-28.1981664,-54.8610204
1592.1177952657995,-28.4766024,-52.7448518
1592.1191469332869,-29.0091492,-55.6214658
1592.1204986030689,-28.2937158,-57.9640683
1592.1218502751465,-28.1393485,-55.5312248
1592.1232019495187,-28.3520674,-58.011497
1592.1245536261863,-28.0360087,-58.7099023
1592.1259053051488,-28.2308095,-57.0960425
1592.1272569864066,-28.429499,-54.4735271
1592.1286086699592,-28.2832563,-54.0965115
1592.1299603558073,-28.3053928,-53.1915705
1592.1313120439502,-28.5077976,-57.089089
1592.1326637343884,-28.6536776,-52.7571295
1592.1340154271215,-28.1879467,-62.5337146
1592.13536712215,-28.2334467,-54.1052645
1592.1367188194733,-28.5833179,-58.236413
1592.1380705190923,-28.3059288,-60.2645935
1592.1394222210058,-28.2837689,-64.3078263
1592.140773925215,-28.2228617,-57.7984733
1592.142125631719,-28.2613331,-55.9145808
1592.1434773405183,-28.5938998,-58.3739269
1592.1448290516125,-28.3155444,-55.0461734
1592.1461807650023,-28.572283,-62.8588181
1592.147532480687,-28.6629996,-54.4028457
1592.148884198667,-28.3068004,-67.7653982
1592.1502359189421,-28.5855087,-79.6437349
1592.1515876415126,-28.4252665,-57.2590449
1592.1529393663782,-28.2446816,-60.3891628
1592.154291093539,-28.9001479,-53.7553907
1592.1556428229949,-28.9378567,-59.2855156
1592.1569945547462,-28.544819,-58.5362708
1592.1583462887927,-28.3417925,-52.5963495
1592.1596980251345,-28.4121866,-62.6773256
1592.1610497637712,-28.4529931,-66.2869837
1592.1624015047034,-28.2254466,-70.1972205
1592.1637532479308,-28.4862891,-57.9282633
1592.1651049934537,-29.0323065,-57.3768133
1592.1664567412715,-28.8189036,-55.8922996
1592.167808491385,-28.4306994,-55.3089652
1592.1691602437932,-28.3633116,-53.8257632
1592.1705119984972,-28.3730832,-54.9124832
1592.1718637554961,-28.3461428,-58.3648657
1592.1732155147906,-28.3664095,-66.0696025
1592.1745672763802,-28.8284775,-55.6798132
1592.1759190402652,-29.6010433,-53.2085988
1592.1772708064452,-29.0432736,-56.7123493
1592.178622574921,-28.6084779,-51.3636977
1592.179974345692,-29.3197165,-59.4074354
1592.181326118758,-29.0609917,-56.7649823
1592.1826778941195,-28.4879218,-50.9366364
1592.1840296717767,-28.8163039,-57.1042371
1592.185381451729,-28.6905336,-56.7644745
1592.1867332339764,-28.7172394,-55.6715024
1592.1880850185196,-29.0864964,-55.7725156
1592.1894368053577,-29.352802,-69.4213367
1592.1907885944916,-29.2500009,-59.6749635
1592.1921403859205,-28.8688071,-54.5392017
1592.193492179645,-29.2628525,-56.1320238
1592.1948439756648,-29.1983964,-57.7740228
1592.19619577398,-28.4392724,-53.2020466
1592.1975475745905,-28.8494209,-55.4027564
1592.1988993774967,-29.3059922,-67.2133709
1592.2002511826981,-29.0105213,-63.5385786
1592.201602990195,-29.0392691,-59.2346087
1592.202954799987,-29.0145948,-54.5235538
1592.204306612075,-28.8971255,-55.7362395
1592.205658426458,-28.8599186,-56.9803725
1592.2070102431367,-28.8378349,-58.6895329
1592.2083620621106,-28.7109918,-56.8751689
1592.2097138833801,-28.7899508,-56.6115678
